customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,cancellation_code,currency,account_status,churned
CUST-20973,24,81.32,1950.58,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20974,65,109.51,7103.66,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20975,34,117.9,4011.92,Month-to-month,Bank transfer,101,USD,ACTIVE,1
CUST-20976,38,79.37,3013.35,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20977,16,22.15,345.89,One year,Electronic check,0,USD,ACTIVE,0
CUST-20978,42,64.41,2706.65,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20979,54,104.29,5637.73,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20980,4,66.39,271.32,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20981,24,53.08,1283.05,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20982,36,82.96,2967.83,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20983,54,25.21,1357.81,One year,Credit card,0,USD,ACTIVE,0
CUST-20984,32,42.65,1362.2,Two year,Electronic check,0,USD,ACTIVE,0
CUST-20985,9,48.51,433.91,Month-to-month,Bank transfer,101,USD,ACTIVE,1
CUST-20986,50,39.11,1964.02,Month-to-month,Electronic check,103,USD,ACTIVE,1
CUST-20987,63,56.11,3515.03,Two year,Mailed check,0,USD,ACTIVE,0
CUST-20988,5,80.33,400.7,Month-to-month,Mailed check,102,USD,ACTIVE,1
CUST-20989,36,92.42,3323.31,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20990,13,68.26,910.03,One year,Mailed check,0,USD,ACTIVE,0
CUST-20991,48,47.73,2281.33,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20992,11,25.22,,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20993,37,31.89,1192.56,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20994,63,86.09,5408.37,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20995,34,97.87,3346.65,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20996,55,20.2,1118.54,Month-to-month,Electronic check,0,USD,ACTIVE,0
CUST-20997,25,76.3,1906.92,One year,Credit card,0,USD,ACTIVE,0
CUST-20998,69,64.0,4429.73,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20999,16,119.02,1905.72,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20010,6,106.86,650.37,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20011,13,62.98,810.43,Two year,Bank transfer,0,USD,ACTIVE,0
CUST-20012,41,98.08,4012.97,Two year,Electronic check,0,USD,ACTIVE,0
CUST-20013,50,34.14,1708.11,Month-to-month,Credit card,0,USD,ACTIVE,0
CUST-20014,9,115.53,1025.08,One year,Electronic check,0,USD,ACTIVE,0
CUST-20015,30,67.71,2024.13,Two year,Credit card,0,USD,ACTIVE,0
CUST-20016,60,72.88,4377.82,One year,Credit card,0,USD,ACTIVE,0
CUST-20017,35,116.79,4084.33,Month-to-month,Bank transfer,0,USD,ACTIVE,0
CUST-20018,45,88.91,4006.58,Month-to-month,Electronic check,101,USD,ACTIVE,1
CUST-20019,20,69.02,1367.52,Two year,Electronic check,0,USD,ACTIVE,0
CUST-20020,11,34.22,384.79,One year,Electronic check,0,USD,ACTIVE,0
CUST-20021,1,73.39,93.42,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20022,9,25.08,218.66,Month-to-month,Mailed check,0,USD,ACTIVE,0
CUST-20023,63,109.27,6891.01,One year,Bank transfer,0,USD,ACTIVE,0
CUST-20024,37,94.79,3495.01,Month-to-month,Mailed check,0,USD,ACTIVE,0
